Date,AAPL,AXP,FB,GOOG,MSFT,SBUX,SPY,STAG,UNP,VOO,VTI,VZ,WPG
2017-01-01,115.64677429199219,72.76781463623047,130.32000732421875,796.7899780273438,61.08927917480469,51.76738739013672,214.96002197265625,19.561071395874023,99.22920227050781,196.15748596191406,111.03263854980469,42.370208740234375,5.550506114959717
2017-02-01,130.55174255371094,76.59907531738281,135.5399932861328,823.2100219726562,60.4561882019043,53.31421661376953,223.40609741210938,21.94057846069336,100.49541473388672,203.76084899902344,115.13516998291016,43.36453628540039,5.331938743591309
2017-03-01,137.50184631347656,75.69015502929688,142.0500030517578,829.5599975585938,62.609928131103516,54.98583221435547,222.71646118164062,21.351123809814453,99.17707824707031,203.0850067138672,114.68142700195312,42.59563446044922,4.9983320236206055
2017-04-01,137.4922637939453,75.8240966796875,150.25,905.9600219726562,65.08162689208984,56.55848693847656,225.90570068359375,22.601608276367188,104.83255767822266,206.1514129638672,116.42367553710938,40.114166259765625,5.2017364501953125
2017-05-01,146.21173095703125,73.91620635986328,151.4600067138672,964.8599853515625,66.39351654052734,59.901512145996094,229.09388732910156,23.235307693481445,103.27824401855469,209.0465545654297,117.60112762451172,41.237831115722656,4.510141849517822
2017-06-01,138.41537475585938,80.9292984008789,150.97999572753906,908.72998046875,65.9040298461914,55.13670349121094,229.43548583984375,23.872211456298828,102.54226684570312,209.41436767578125,118.17083740234375,39.48716735839844,5.107364654541016
2017-07-01,142.94207763671875,81.8803939819336,169.25,930.5,69.50852966308594,51.04233932495117,235.293212890625,23.706363677978516,96.94014739990234,214.7016143798828,120.94731140136719,42.793975830078125,5.503993988037109
2017-08-01,157.61782836914062,83.02841186523438,171.97000122070312,939.3300170898438,71.48765563964844,51.87445068359375,235.97972106933594,24.41794776916504,99.14332580566406,215.3268585205078,121.12857055664062,42.969547271728516,5.095160484313965
2017-09-01,148.7039794921875,87.23285675048828,170.8699951171875,959.1099853515625,71.59940338134766,51.01630401611328,239.5457763671875,24.066207885742188,109.82499694824219,218.6046142578125,123.551513671875,44.33110046386719,5.236613750457764
2017-10-01,163.09967041015625,92.11235809326172,180.05999755859375,1016.6400146484375,79.95218658447266,52.08962631225586,246.4072265625,24.12078285217285,109.654541015625,224.83750915527344,126.7762451171875,42.87996292114258,4.922290802001953
2017-11-01,165.8109588623047,94.5879898071289,177.17999267578125,1021.4099731445312,80.90376281738281,54.92017364501953,253.9389190673828,25.1109561920166,119.79704284667969,231.7122039794922,130.61798095703125,46.13203430175781,4.469666481018066
2017-12-01,163.8699951171875,96.13685607910156,176.4600067138672,1046.4000244140625,82.633544921875,54.838714599609375,255.71165466308594,24.350801467895508,127.70922088623047,233.55941772460938,131.48974609375,47.98130416870117,4.634674549102783
2018-01-01,162.12701416015625,96.22398376464844,186.88999938964844,1169.93994140625,91.78175354003906,54.2466926574707,271.5040283203125,22.65660285949707,127.13780975341797,247.7919921875,139.046875,49.01472091674805,4.283168315887451
2018-02-01,172.4784393310547,94.72742462158203,178.32000732421875,1104.72998046875,90.58389282226562,54.52360534667969,261.6320495605469,20.470888137817383,124.04268646240234,238.55923461914062,133.81924438476562,43.76945877075195,4.2636399269104
2018-03-01,163.12831115722656,90.61812591552734,159.7899932861328,1031.7900390625,88.58300018310547,55.577781677246094,253.44552612304688,21.612911224365234,128.70042419433594,231.61314392089844,130.66151428222656,43.84280014038086,4.341753005981445
2018-04-01,160.6781768798828,95.93203735351562,172.0,1017.3300170898438,90.76675415039062,55.270565032958984,255.7756805419922,22.31247901916504,127.93450164794922,233.4798583984375,131.78182983398438,45.24555587768555,4.3755669593811035
2018-05-01,181.6890411376953,95.8533935546875,191.77999877929688,1084.989990234375,95.93013763427734,54.40650939941406,261.9933166503906,24.312307357788086,136.6753692626953,239.12171936035156,135.36802673339844,44.25520324707031,4.916594982147217
2018-06-01,180.67184448242188,95.56085968017578,194.32000732421875,1115.6500244140625,96.12174987792969,47.144100189208984,262.3221130371094,24.961545944213867,136.33229064941406,239.813720703125,135.74501037597656,46.70609664916992,5.669717788696289
2018-07-01,185.72764587402344,97.04301452636719,172.5800018310547,1217.260009765625,103.40325164794922,50.56047821044922,273.2617492675781,25.153682708740234,144.23240661621094,249.5198516845703,140.84410095214844,47.94082260131836,5.613788604736328
2018-08-01,222.1724090576172,103.7132568359375,175.72999572753906,1218.18994140625,109.49554443359375,51.583457946777344,281.9842529296875,26.698486328125,144.9348602294922,257.5539245605469,145.67837524414062,51.060447692871094,5.411049842834473
2018-09-01,221.10043334960938,104.21234130859375,164.4600067138672,1193.469970703125,111.9130859375,55.23697280883789,282.3825378417969,25.53630828857422,157.51953125,257.8725891113281,145.27066040039062,50.140106201171875,5.2713212966918945
2018-10-01,214.36184692382812,100.53277587890625,151.7899932861328,1076.77001953125,104.51548767089844,56.626644134521484,264.0586242675781,24.678569793701172,141.45123291015625,241.3256378173828,135.147216796875,53.61488342285156,4.621432781219482
2018-11-01,174.9097137451172,110.26524353027344,140.61000061035156,1094.4300537109375,108.50785827636719,64.83833312988281,268.9567565917969,25.097421646118164,148.7646942138672,245.87493896484375,137.8684844970703,57.2564811706543,4.51311731338501
2018-12-01,155.037109375,93.617919921875,131.08999633789062,1035.6099853515625,99.81742095947266,62.91978073120117,243.85150146484375,23.410921096801758,134.429443359375,222.91510009765625,124.48641204833984,53.382415771484375,3.6520590782165527
2019-01-01,163.58799743652344,100.86613464355469,166.69000244140625,1116.3699951171875,102.6280746459961,66.57382202148438,264.9136047363281,26.06789207458496,154.69647216796875,241.87144470214844,135.91146850585938,52.28096008300781,4.268249988555908
2019-02-01,170.1830291748047,106.24920654296875,161.4499969482422,1119.9200439453125,110.09693908691406,68.64510345458984,273.5010070800781,26.285642623901367,163.08917236328125,249.73199462890625,140.74827575683594,54.61067581176758,4.343395233154297
2019-03-01,187.49586486816406,107.78762817382812,166.69000244140625,1173.31005859375,116.39996337890625,73.01036834716797,277.2304382324219,28.276533126831055,163.44827270507812,253.11605834960938,141.97467041015625,56.73101806640625,4.245706558227539
2019-04-01,198.07736206054688,115.60790252685547,193.39999389648438,1188.47998046875,128.8946533203125,76.29064178466797,289.82696533203125,27.558687210083008,173.06747436523438,264.8092346191406,148.3450164794922,54.86972427368164,3.4951369762420654
2019-05-01,172.80810546875,113.52323150634766,177.47000122070312,1103.6300048828125,122.06501007080078,74.6996078491211,271.3443298339844,28.05648422241211,163.0376739501953,247.99937438964844,138.77691650390625,52.68174362182617,3.220238447189331
2019-06-01,196.11521911621094,122.16291046142578,193.0,1080.9100341796875,132.70018005371094,82.71257781982422,288.8215026855469,29.1953125,166.18072509765625,263.9657897949219,148.04908752441406,55.37641525268555,3.1801950931549072
2019-07-01,211.0973663330078,123.08328247070312,194.22999572753906,1216.6800537109375,134.9884490966797,93.42781829833984,294.6142883300781,28.808673858642578,176.8329620361328,269.21173095703125,150.6986541748047,53.57350540161133,3.0220181941986084
2019-08-01,206.83656311035156,119.49720001220703,185.6699981689453,1188.0999755859375,136.56349182128906,95.27289581298828,289.68145751953125,28.29948616027832,159.1545867919922,264.79522705078125,147.5601043701172,56.968196868896484,2.6890132427215576
2019-09-01,222.77088928222656,117.42235565185547,178.0800018310547,1219.0,138.18109130859375,87.57205963134766,293.9605407714844,28.808452606201172,160.15496826171875,268.7385559082031,149.5006561279297,59.12311553955078,3.7125401496887207
2019-10-01,247.42816162109375,116.42960357666016,191.64999389648438,1260.1099853515625,142.4945831298828,83.74908447265625,301.845947265625,30.45437240600586,163.5957794189453,275.9113464355469,153.3485107421875,59.23086166381836,3.7842800617218018
2019-11-01,265.8191833496094,119.7051010131836,201.63999938964844,1304.9599609375,150.4556884765625,84.6107406616211,312.7722473144531,30.52280044555664,174.0071258544922,285.9156494140625,159.1570281982422,59.61954116821289,3.7304751873016357
2019-12-01,292.9547119140625,124.05999755859375,205.25,1337.02001953125,157.2704315185547,87.51213836669922,320.2853088378906,31.214319229125977,179.7319793701172,292.9979248046875,162.73760986328125,60.76759338378906,3.4579999446868896
2020-01-01,308.7771911621094,129.42141723632812,201.91000366210938,1434.22998046875,169.76629638671875,84.43647003173828,321.7300109863281,31.998519897460938,178.37001037597656,294.3083801269531,163.52000427246094,58.82777786254883,2.859499931335449
2020-02-01,272.7127685546875,109.93000030517578,192.47000122070312,1339.3299560546875,161.56869506835938,78.066162109375,296.260009765625,27.872211456298828,158.874755859375,270.47027587890625,150.44000244140625,54.15999984741211,2.612499952316284
2020-03-01,285.3399963378906,103.30000305175781,178.19000244140625,1280.3900146484375,160.9199981689453,74.87000274658203,288.4200134277344,26.56999969482422,146.82000732421875,262.57733154296875,145.3699951171875,56.52000045776367,2.0425000190734863
2020-03-11,274.989990234375,96.06999969482422,170.5399932861328,1209.1500244140625,153.87010192871094,68.86499786376953,274.6199951171875,24.600000381469727,141.77999877929688,251.06500244140625,138.18020629882812,54.685001373291016,1.8450000286102295
